amazonde,base,de,B0719QH4CM,Mon Nov  5 03:15:15 2018,,,,,
amazonde,base,de,B071SF5W39,Mon Nov  5 03:15:16 2018,,,,,
amazonde,base,de,B072FP7C9S,Mon Nov  5 03:15:17 2018,,,,,
amazonde,base,de,B0728HMWGT,Mon Nov  5 03:15:17 2018,,,,,
amazonde,base,de,B001CRPNI4,Mon Nov  5 03:15:17 2018,,,,,
amazonde,base,de,B00BE570K8,Mon Nov  5 03:15:17 2018,,,,,
amazonde,base,de,B001CRX5SO,Mon Nov  5 03:15:17 2018,,,24.0,,,
amazonde,base,de,B06ZZ2VX1G,Mon Nov  5 03:15:19 2018,,,,,
amazonde,base,de,B00CXJQXGQ,Mon Nov  5 03:15:18 2018,,,30.0,,,
amazonde,base,de,B01LX7XT9G,Mon Nov  5 03:15:19 2018,,,25.95,,,
amazonde,base,de,B00JL3M9EW,Mon Nov  5 03:15:19 2018,,,20.0,,,
amazonde,base,de,B07BSJP3S7,Mon Nov  5 03:15:19 2018,,,22.85,,,
amazonde,base,de,B001QOGY3Q,Mon Nov  5 03:15:19 2018,,,14.92,,,
amazonde,base,de,B00EXQ3K7W,Mon Nov  5 03:15:21 2018,,,15.47,,,
amazonde,base,de,B0032ETQS8,Mon Nov  5 03:15:20 2018,,,,,
amazonde,base,de,B00EXQDAEU,Mon Nov  5 03:15:20 2018,,,12.95,,,
amazonde,base,de,B00AUF4ZHO,Mon Nov  5 03:15:21 2018,,,,,
amazonde,base,de,B01KMBYOH6,Mon Nov  5 03:15:20 2018,,,12.6,,,
amazonde,base,de,B000N8FIS8,Mon Nov  5 03:15:22 2018,,,,,
amazonde,base,de,B01HTR607I,Mon Nov  5 03:15:22 2018,,,,,
amazonde,base,de,B01HTPLZ34,Mon Nov  5 03:15:23 2018,,,19.95,,,
amazonde,base,de,B009PIRJ66,Mon Nov  5 03:15:22 2018,,,,,
amazonde,base,de,B009PIRJ66,Mon Nov  5 03:15:22 2018,,,,,,amazonde,base,de,B00HKG6BXW,Mon Nov  5 03:15:22 2018,,,8.17,,,
amazonde,base,de,B01JLZ8NKI,Mon Nov  5 03:15:23 2018,,,13.54,,,
amazonde,base,de,B00O47WRHY,Mon Nov  5 03:15:23 2018,,,32.0,,,
amazonde,base,de,B01HOOFMRU,Mon Nov  5 03:15:23 2018,,,15.36,,,
amazonde,base,de,B07BSLFKRK,Mon Nov  5 03:15:24 2018,,,,,
amazonde,base,de,B01ITO379E,Mon Nov  5 03:15:24 2018,,,19.95,,,
amazonde,base,de,B01LWN8SEA,Mon Nov  5 03:15:24 2018,,,,,
amazonde,base,de,B01HPY7PQK,Mon Nov  5 03:15:24 2018,,,16.57,,,
amazonde,base,de,B01ITP5GRO,Mon Nov  5 03:15:24 2018,,,8.95,,,
amazonde,base,de,B074Z21BLZ,Mon Nov  5 03:15:27 2018,,,17.19,,,
amazonde,base,de,B0767MVWV5,Mon Nov  5 03:15:26 2018,,,14.99,,,
amazonde,base,de,B01IW0NHCM,Mon Nov  5 03:15:26 2018,,,12.62,,,
amazonde,base,de,B01ITKPMJ6,Mon Nov  5 03:15:26 2018,,,9.74,,,
amazonde,base,de,B01JGRFH8W,Mon Nov  5 03:15:26 2018,,,13.95,,,
amazonde,base,de,B01ITOC7P4,Mon Nov  5 03:15:26 2018,,,14.95,,,
amazonde,base,de,B01LLSB0H6,Mon Nov  5 03:15:27 2018,,,10.22,,,
amazonde,base,de,B000I2BZJA,Mon Nov  5 03:15:28 2018,,,49.28,,,
amazonde,base,de,B01IDUKWQA,Mon Nov  5 03:15:27 2018,,,16.39,,,
amazonde,base,de,B00FLX0A2O,Mon Nov  5 03:15:28 2018,,,29.7,,,
amazonde,base,de,B014W5MBA0,Mon Nov  5 03:15:28 2018,,,30.62,,,
amazonde,base,de,B074PDFC8G,Mon Nov  5 03:15:28 2018,,,25.6,,,
amazonde,base,de,B01JS2FQ2C,Mon Nov  5 03:15:28 2018,,,,,
amazonde,base,de,B07546QPPX,Mon Nov  5 03:15:29 2018,,,,,
amazonde,base,de,B07H4RYBQM,Mon Nov  5 03:15:29 2018,,,100.41,,,
amazonde,base,de,B00Y14V42O,Mon Nov  5 03:15:29 2018,,,19.99,,,
amazonde,base,de,B079DRPFHP,Mon Nov  5 03:15:31 2018,,,28.51,,,
amazonde,base,de,B079851VT2,Mon Nov  5 03:15:31 2018,,,,,
amazonde,base,de,B079VDDFD1,Mon Nov  5 03:15:31 2018,,,47.89,,,
amazonde,base,de,B07DKRPFYH,Mon Nov  5 03:15:32 2018,,,,,
amazonde,base,de,B079VQ4T9W,Mon Nov  5 03:15:32 2018,,,57.89,,,
amazonde,base,de,B0711FB8FY,Mon Nov  5 03:15:31 2018,,,37.9,,,
amazonde,base,de,B06WRRNS16,Mon Nov  5 03:15:31 2018,,,27.9,,,
amazonde,base,de,B07HCGYMQX,Mon Nov  5 03:15:32 2018,,,77.89,,,
amazonde,base,de,B072JYJV2Q,Mon Nov  5 03:15:31 2018,,,17.89,,,
amazonde,base,de,B07D2Y537G,Mon Nov  5 03:15:34 2018,,,102.87,,,
amazonde,base,de,B0007YR4D0,Mon Nov  5 03:15:34 2018,,,11.14,,,
amazonde,base,de,B00IAP88ZG,Mon Nov  5 03:15:33 2018,,,27.9,,,
amazonde,base,de,B008M7QDAO,Mon Nov  5 03:15:35 2018,,,2.53,,,
amazonde,base,de,B004UL4FJW,Mon Nov  5 03:15:35 2018,,,,,
amazonde,base,de,B00024JT24,Mon Nov  5 03:15:34 2018,,,42.5,,,
amazonde,base,de,B07H9W8CPC,Mon Nov  5 03:15:35 2018,,,39.9,,,
amazonde,base,de,B07D92VZFT,Mon Nov  5 03:15:35 2018,,,23.28,,,
amazonde,base,de,B008GAWDOW,Mon Nov  5 03:15:36 2018,,,6.01,,,
amazonde,base,de,B07DKS65PT,Mon Nov  5 03:15:36 2018,,,,,
amazonde,base,de,B0087G1X2I,Mon Nov  5 03:15:36 2018,,,3.59,,,
amazonde,base,de,B00HAFNTTW,Mon Nov  5 03:15:36 2018,,,31.3,,,
amazonde,base,de,B00HAFNTTW,Mon Nov  5 03:15:36 2018,,,31.3,,,,amazonde,base,de,B072F3C1NC,Mon Nov  5 03:15:36 2018,,,34.83,,,
amazonde,base,de,B06XPN4VJX,Mon Nov  5 03:15:36 2018,,,1.27,,,
amazonde,base,de,B00925CEX0,Mon Nov  5 03:15:37 2018,,,60.3,,,
amazonde,base,de,B00925CDCW,Mon Nov  5 03:15:38 2018,,,5.38,,,
amazonde,base,de,B01MR7QQ12,Mon Nov  5 03:15:38 2018,,,2.25,,,
