fundoo,base,be,26571,Mon Nov  5 03:28:21 2018,['8717847095763'],"['Thuis', 'Kinderfeest', 'Decoratie', 'Kaarsen']",6.99,,,
fundoo,base,be,9281,Mon Nov  5 03:28:21 2018,['5021978661128'],['Thuis'],39.99,,,
fundoo,base,be,59675,Mon Nov  5 03:28:21 2018,['5707167003428'],['Thuis'],4.99,4.24,
fundoo,base,be,65673,Mon Nov  5 03:28:22 2018,['5420047131744'],"['Thuis', 'Muziek en licht', 'Muziek']",139.0,,,
fundoo,base,be,50619,Mon Nov  5 03:28:22 2018,['817005021882'],['Thuis'],89.99,76.49,
fundoo,base,be,8309,Mon Nov  5 03:28:23 2018,['8717775440147'],"['Thuis', 'Buitenspeelgoed', 'Familiespellen']",14.99,12.74,
fundoo,base,be,14413,Mon Nov  5 03:28:23 2018,['5410733122415'],['Thuis'],2.99,,,
fundoo,base,be,31079,Mon Nov  5 03:28:23 2018,['4014995390226'],"['Thuis', 'Kinderfeest', 'Kleuren', 'Blauw']",2.19,,,
fundoo,base,be,19448,Mon Nov  5 03:28:23 2018,['5413538300187'],"['Thuis', 'Baby & peuter', '0-maanden', '0m Doudou']",19.99,16.99,
fundoo,base,be,37652,Mon Nov  5 03:28:25 2018,['4005556191888'],"['Thuis', 'Legpuzzels']",15.99,,,
fundoo,base,be,23406,Mon Nov  5 03:28:25 2018,['4005556190195'],['Thuis'],15.99,13.59,
fundoo,base,be,52063,Mon Nov  5 03:28:25 2018,['8719202214963'],['Thuis'],1.99,,,
fundoo,base,be,14569,Mon Nov  5 03:28:26 2018,['4005556125647'],"['Thuis', '3D Puzzels']",59.99,50.99,
fundoo,base,be,50726,Mon Nov  5 03:28:26 2018,['3660016470159'],['Thuis'],12.99,11.04,
fundoo,base,be,30757,Mon Nov  5 03:28:26 2018,['0000042023432'],['Thuis'],1.99,1.69,
fundoo,base,be,24640,Mon Nov  5 03:28:27 2018,['8718276020746'],"['Thuis', 'Baby & peuter', 'Baby Slaapt', 'Bedtextiel']",54.99,,,
fundoo,base,be,28709,Mon Nov  5 03:28:27 2018,['0879674020061'],['Thuis'],24.99,,,
fundoo,base,be,68219,Mon Nov  5 03:28:27 2018,['0829160798998'],['Thuis'],33.99,,,
fundoo,base,be,48695,Mon Nov  5 03:28:28 2018,['5010993340392'],['Thuis'],11.99,10.19,
fundoo,base,be,28839,Mon Nov  5 03:28:29 2018,['8717418443993'],['Thuis'],6.99,,,
fundoo,base,be,58710,Mon Nov  5 03:28:31 2018,['3307216017462'],['Thuis'],29.99,,,
fundoo,base,be,39267,Mon Nov  5 03:28:31 2018,['5030949112859'],['Thuis'],39.99,,,
fundoo,base,be,75661,Mon Nov  5 03:28:32 2018,,,0.42,,,
fundoo,base,be,63037,Mon Nov  5 03:28:31 2018,['4010070350314'],['Thuis'],5.95,,,
fundoo,base,be,33803,Mon Nov  5 03:28:32 2018,['3614210002401'],['Thuis'],50.0,35.0,
fundoo,base,be,37493,Mon Nov  5 03:28:31 2018,['0887961073935'],"['Thuis', 'Speelgoedvoertuigen']",8.99,7.64,
fundoo,base,be,22942,Mon Nov  5 03:28:32 2018,['5420059806746'],['Thuis'],19.99,,,
fundoo,base,be,31453,Mon Nov  5 03:28:32 2018,['5425016923641'],"['Thuis', 'Familiespellen']",29.99,25.49,
fundoo,base,be,51357,Mon Nov  5 03:28:33 2018,['045496462642'],['Thuis'],32.0,,,
fundoo,base,be,61974,Mon Nov  5 03:28:34 2018,['0050743645815'],['Thuis'],49.99,42.49,
fundoo,base,be,31943,Mon Nov  5 03:28:36 2018,['8718532500395'],['Thuis'],2.5,1.75,
fundoo,base,be,71041,Mon Nov  5 03:28:36 2018,['8435333886908'],['Thuis'],19.99,,,
fundoo,base,be,57353,Mon Nov  5 03:28:36 2018,['8710341149734'],['Thuis'],12.99,11.04,
fundoo,base,be,37292,Mon Nov  5 03:28:36 2018,['4005556278275'],"['Thuis', 'Cars']",9.99,,,
fundoo,base,be,47625,Mon Nov  5 03:28:36 2018,['5010993365227'],"['Thuis', 'Actie speelgoed', 'Transformers']",4.99,4.24,
fundoo,base,be,73517,Mon Nov  5 03:28:37 2018,['0887961602005'],['Thuis'],9.99,8.49,
fundoo,base,be,31697,Mon Nov  5 03:28:37 2018,['8711295480911'],['Thuis'],3.5,2.45,
fundoo,base,be,1950,Mon Nov  5 03:28:38 2018,['0078257559305'],"['Thuis', 'Zwembaden', 'Waterspeelgoed', 'Duikbrillen en snorkels']",5.99,,,
fundoo,base,be,16808,Mon Nov  5 03:28:39 2018,['8717624305634'],['Thuis'],5449.0,,,
fundoo,base,be,72677,Mon Nov  5 03:28:39 2018,['3307215913666'],['Thuis'],19.99,,,
fundoo,base,be,41234,Mon Nov  5 03:28:41 2018,['8712364314663'],"['Thuis', 'Verkleden', 'Mannen', 'Landen']",19.99,,,
fundoo,base,be,43148,Mon Nov  5 03:28:41 2018,['5010993329175'],"['Thuis', 'Speelfiguren', 'Speelfiguren Meisjes', 'my-little-pony']",34.99,20.82,
fundoo,base,be,28111,Mon Nov  5 03:28:41 2018,['8717249198154'],"['Thuis', '999 Games']",15.99,13.59,
fundoo,base,be,577,Mon Nov  5 03:28:41 2018,['5412025083466'],['Thuis'],2299.0,2249.0,
fundoo,base,be,36741,Mon Nov  5 03:28:41 2018,,,249.0,211.65,
fundoo,base,be,36741,Mon Nov  5 03:28:41 2018,,,249.0,211.65,,fundoo,base,be,37068,Mon Nov  5 03:28:41 2018,,,299.0,254.15,
fundoo,base,be,36741,Mon Nov  5 03:28:41 2018,,,249.0,211.65,,fundoo,base,be,37068,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36743,Mon Nov  5 03:28:41 2018,,,299.0,254.15,
fundoo,base,be,36741,Mon Nov  5 03:28:41 2018,,,249.0,211.65,,fundoo,base,be,37068,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36743,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36744,Mon Nov  5 03:28:41 2018,,,479.0,407.15,
fundoo,base,be,36741,Mon Nov  5 03:28:41 2018,,,249.0,211.65,,fundoo,base,be,37068,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36743,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36744,Mon Nov  5 03:28:41 2018,,,479.0,407.15,,fundoo,base,be,36745,Mon Nov  5 03:28:41 2018,,,499.0,424.15,
fundoo,base,be,36741,Mon Nov  5 03:28:41 2018,,,249.0,211.65,,fundoo,base,be,37068,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36743,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36744,Mon Nov  5 03:28:41 2018,,,479.0,407.15,,fundoo,base,be,36745,Mon Nov  5 03:28:41 2018,,,499.0,424.15,,fundoo,base,be,37071,Mon Nov  5 03:28:41 2018,,,299.0,254.15,
fundoo,base,be,36741,Mon Nov  5 03:28:41 2018,,,249.0,211.65,,fundoo,base,be,37068,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36743,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36744,Mon Nov  5 03:28:41 2018,,,479.0,407.15,,fundoo,base,be,36745,Mon Nov  5 03:28:41 2018,,,499.0,424.15,,fundoo,base,be,37071,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,47150,Mon Nov  5 03:28:41 2018,,,219.0,186.15,
fundoo,base,be,36741,Mon Nov  5 03:28:41 2018,,,249.0,211.65,,fundoo,base,be,37068,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36743,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36744,Mon Nov  5 03:28:41 2018,,,479.0,407.15,,fundoo,base,be,36745,Mon Nov  5 03:28:41 2018,,,499.0,424.15,,fundoo,base,be,37071,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,47150,Mon Nov  5 03:28:41 2018,,,219.0,186.15,,fundoo,base,be,47152,Mon Nov  5 03:28:41 2018,,,179.0,152.15,
fundoo,base,be,36741,Mon Nov  5 03:28:41 2018,,,249.0,211.65,,fundoo,base,be,37068,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36743,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36744,Mon Nov  5 03:28:41 2018,,,479.0,407.15,,fundoo,base,be,36745,Mon Nov  5 03:28:41 2018,,,499.0,424.15,,fundoo,base,be,37071,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,47150,Mon Nov  5 03:28:41 2018,,,219.0,186.15,,fundoo,base,be,47152,Mon Nov  5 03:28:41 2018,,,179.0,152.15,,fundoo,base,be,47153,Mon Nov  5 03:28:41 2018,,,219.0,186.15,
fundoo,base,be,36741,Mon Nov  5 03:28:41 2018,,,249.0,211.65,,fundoo,base,be,37068,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36743,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36744,Mon Nov  5 03:28:41 2018,,,479.0,407.15,,fundoo,base,be,36745,Mon Nov  5 03:28:41 2018,,,499.0,424.15,,fundoo,base,be,37071,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,47150,Mon Nov  5 03:28:41 2018,,,219.0,186.15,,fundoo,base,be,47152,Mon Nov  5 03:28:41 2018,,,179.0,152.15,,fundoo,base,be,47153,Mon Nov  5 03:28:41 2018,,,219.0,186.15,,fundoo,base,be,47154,Mon Nov  5 03:28:41 2018,,,179.0,152.15,
fundoo,base,be,36741,Mon Nov  5 03:28:41 2018,,,249.0,211.65,,fundoo,base,be,37068,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36743,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36744,Mon Nov  5 03:28:41 2018,,,479.0,407.15,,fundoo,base,be,36745,Mon Nov  5 03:28:41 2018,,,499.0,424.15,,fundoo,base,be,37071,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,47150,Mon Nov  5 03:28:41 2018,,,219.0,186.15,,fundoo,base,be,47152,Mon Nov  5 03:28:41 2018,,,179.0,152.15,,fundoo,base,be,47153,Mon Nov  5 03:28:41 2018,,,219.0,186.15,,fundoo,base,be,47154,Mon Nov  5 03:28:41 2018,,,179.0,152.15,,fundoo,base,be,47156,Mon Nov  5 03:28:41 2018,,,149.0,126.65,
fundoo,base,be,36741,Mon Nov  5 03:28:41 2018,,,249.0,211.65,,fundoo,base,be,37068,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36743,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36744,Mon Nov  5 03:28:41 2018,,,479.0,407.15,,fundoo,base,be,36745,Mon Nov  5 03:28:41 2018,,,499.0,424.15,,fundoo,base,be,37071,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,47150,Mon Nov  5 03:28:41 2018,,,219.0,186.15,,fundoo,base,be,47152,Mon Nov  5 03:28:41 2018,,,179.0,152.15,,fundoo,base,be,47153,Mon Nov  5 03:28:41 2018,,,219.0,186.15,,fundoo,base,be,47154,Mon Nov  5 03:28:41 2018,,,179.0,152.15,,fundoo,base,be,47156,Mon Nov  5 03:28:41 2018,,,149.0,126.65,,fundoo,base,be,47157,Mon Nov  5 03:28:41 2018,,,149.0,126.65,
fundoo,base,be,36741,Mon Nov  5 03:28:41 2018,,,249.0,211.65,,fundoo,base,be,37068,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36743,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36744,Mon Nov  5 03:28:41 2018,,,479.0,407.15,,fundoo,base,be,36745,Mon Nov  5 03:28:41 2018,,,499.0,424.15,,fundoo,base,be,37071,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,47150,Mon Nov  5 03:28:41 2018,,,219.0,186.15,,fundoo,base,be,47152,Mon Nov  5 03:28:41 2018,,,179.0,152.15,,fundoo,base,be,47153,Mon Nov  5 03:28:41 2018,,,219.0,186.15,,fundoo,base,be,47154,Mon Nov  5 03:28:41 2018,,,179.0,152.15,,fundoo,base,be,47156,Mon Nov  5 03:28:41 2018,,,149.0,126.65,,fundoo,base,be,47157,Mon Nov  5 03:28:41 2018,,,149.0,126.65,,fundoo,base,be,47160,Mon Nov  5 03:28:41 2018,,,299.0,254.15,
fundoo,base,be,36741,Mon Nov  5 03:28:41 2018,,,249.0,211.65,,fundoo,base,be,37068,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36743,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36744,Mon Nov  5 03:28:41 2018,,,479.0,407.15,,fundoo,base,be,36745,Mon Nov  5 03:28:41 2018,,,499.0,424.15,,fundoo,base,be,37071,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,47150,Mon Nov  5 03:28:41 2018,,,219.0,186.15,,fundoo,base,be,47152,Mon Nov  5 03:28:41 2018,,,179.0,152.15,,fundoo,base,be,47153,Mon Nov  5 03:28:41 2018,,,219.0,186.15,,fundoo,base,be,47154,Mon Nov  5 03:28:41 2018,,,179.0,152.15,,fundoo,base,be,47156,Mon Nov  5 03:28:41 2018,,,149.0,126.65,,fundoo,base,be,47157,Mon Nov  5 03:28:41 2018,,,149.0,126.65,,fundoo,base,be,47160,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,47161,Mon Nov  5 03:28:41 2018,,,299.0,254.15,
fundoo,base,be,36741,Mon Nov  5 03:28:41 2018,,,249.0,211.65,,fundoo,base,be,37068,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36743,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36744,Mon Nov  5 03:28:41 2018,,,479.0,407.15,,fundoo,base,be,36745,Mon Nov  5 03:28:41 2018,,,499.0,424.15,,fundoo,base,be,37071,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,47150,Mon Nov  5 03:28:41 2018,,,219.0,186.15,,fundoo,base,be,47152,Mon Nov  5 03:28:41 2018,,,179.0,152.15,,fundoo,base,be,47153,Mon Nov  5 03:28:41 2018,,,219.0,186.15,,fundoo,base,be,47154,Mon Nov  5 03:28:41 2018,,,179.0,152.15,,fundoo,base,be,47156,Mon Nov  5 03:28:41 2018,,,149.0,126.65,,fundoo,base,be,47157,Mon Nov  5 03:28:41 2018,,,149.0,126.65,,fundoo,base,be,47160,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,47161,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,42359,Mon Nov  5 03:28:41 2018,,,129.99,110.49,
fundoo,base,be,36741,Mon Nov  5 03:28:41 2018,,,249.0,211.65,,fundoo,base,be,37068,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36743,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,36744,Mon Nov  5 03:28:41 2018,,,479.0,407.15,,fundoo,base,be,36745,Mon Nov  5 03:28:41 2018,,,499.0,424.15,,fundoo,base,be,37071,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,47150,Mon Nov  5 03:28:41 2018,,,219.0,186.15,,fundoo,base,be,47152,Mon Nov  5 03:28:41 2018,,,179.0,152.15,,fundoo,base,be,47153,Mon Nov  5 03:28:41 2018,,,219.0,186.15,,fundoo,base,be,47154,Mon Nov  5 03:28:41 2018,,,179.0,152.15,,fundoo,base,be,47156,Mon Nov  5 03:28:41 2018,,,149.0,126.65,,fundoo,base,be,47157,Mon Nov  5 03:28:41 2018,,,149.0,126.65,,fundoo,base,be,47160,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,47161,Mon Nov  5 03:28:41 2018,,,299.0,254.15,,fundoo,base,be,42359,Mon Nov  5 03:28:41 2018,,,129.99,110.49,,fundoo,base,be,16369,Mon Nov  5 03:28:41 2018,,,189.0,112.46,
fundoo,base,be,36856,Mon Nov  5 03:28:43 2018,['5410574390189'],['Thuis'],7.99,5.59,
fundoo,base,be,22964,Mon Nov  5 03:28:44 2018,['8711269840741'],['Thuis'],4.49,,,
fundoo,base,be,30112,Mon Nov  5 03:28:44 2018,['4009803070575'],['Thuis'],24.99,21.24,
fundoo,base,be,61681,Mon Nov  5 03:28:44 2018,['5414391139679'],"['Thuis', 'Volwassen feest', 'Ballonnen', 'Ballonnen']",1.99,,,
fundoo,base,be,65867,Mon Nov  5 03:28:44 2018,['09789462106109'],['Thuis'],5.95,,,
fundoo,base,be,2273,Mon Nov  5 03:28:45 2018,['8714404034456'],"['Thuis', 'Zwembaden', 'Zwembad onderhoud', 'Diversen']",229.0,,,
fundoo,base,be,47467,Mon Nov  5 03:28:46 2018,['3661787003010'],"['Thuis', 'Zwembaden', 'Zwembaden', 'Kinderzwembaden']",19.99,,,
fundoo,base,be,29875,Mon Nov  5 03:28:47 2018,['4005556091157'],['Thuis'],11.99,,,
fundoo,base,be,31667,Mon Nov  5 03:28:48 2018,['8711295464812'],['Thuis'],3.5,2.45,
fundoo,base,be,68115,Mon Nov  5 03:28:48 2018,['5411028081127'],['Thuis'],0.99,,,
fundoo,base,be,39053,Mon Nov  5 03:28:48 2018,['4009847085733'],['Thuis'],14.99,12.74,
fundoo,base,be,10677,Mon Nov  5 03:28:49 2018,['5012909006682'],"['Thuis', 'Baby & peuter', 'Baby eet en drink', 'Bordjes, kommetjes en bestek']",19.99,,,
fundoo,base,be,46724,Mon Nov  5 03:28:50 2018,['4014995272508'],['Thuis'],1.99,,,
fundoo,base,be,64933,Mon Nov  5 03:28:50 2018,['5702016111842'],"['Thuis', 'LEGO', 'LEGO Creator Expert']",169.99,144.49,
fundoo,base,be,10125,Mon Nov  5 03:28:51 2018,['4892813076145'],['Thuis'],5.99,,,
fundoo,base,be,63277,Mon Nov  5 03:28:52 2018,['5410574458063'],['Thuis'],2.99,,,
fundoo,base,be,19927,Mon Nov  5 03:28:52 2018,['5420023173430'],"['Thuis', 'Baby & peuter', 'Waterspeelgoed']",12.99,7.73,
fundoo,base,be,59349,Mon Nov  5 03:28:52 2018,['5051083122290'],"['Thuis', 'Speelfiguren', 'Speelfiguren Meisjes', 'k3']",14.99,,,
fundoo,base,be,5990,Mon Nov  5 03:28:52 2018,['4005556207749'],"['Thuis', 'Kaartspellen']",14.99,12.74,
fundoo,base,be,24781,Mon Nov  5 03:28:53 2018,['8711117852308'],['Thuis'],9.99,5.94,
fundoo,base,be,65601,Mon Nov  5 03:28:52 2018,['8712113443354'],['Thuis'],6.99,,,
fundoo,base,be,36386,Mon Nov  5 03:28:53 2018,['0610934969429'],['Thuis'],65.0,45.5,
fundoo,base,be,25891,Mon Nov  5 03:28:53 2018,['3016600060884'],"['Thuis', 'Kinderfeest', 'Kleuren', 'Turquoise']",1.99,,,
fundoo,base,be,51624,Mon Nov  5 03:28:54 2018,['4005556108473'],"['Thuis', 'Kinderpuzzels']",11.99,10.19,
fundoo,base,be,59897,Mon Nov  5 03:28:54 2018,['3661276152687'],['Thuis'],29.99,,,
fundoo,base,be,42710,Mon Nov  5 03:28:55 2018,['8719202141528'],['Thuis'],8.99,,,
fundoo,base,be,36251,Mon Nov  5 03:28:55 2018,['5010993346547'],['Thuis'],39.99,33.99,
fundoo,base,be,63191,Mon Nov  5 03:28:57 2018,['5410574458551'],['Thuis'],4.49,,,
fundoo,base,be,59833,Mon Nov  5 03:28:57 2018,['5414240813088'],['Thuis'],16.99,11.89,
fundoo,base,be,5967,Mon Nov  5 03:28:57 2018,['5010994012786'],"['Thuis', 'Hasbro']",27.99,23.79,
fundoo,base,be,48437,Mon Nov  5 03:28:57 2018,['5410574414380'],['Thuis'],4.99,,,
fundoo,base,be,17652,Mon Nov  5 03:28:58 2018,['5400264110142'],"['Thuis', 'Baby & peuter', 'Baby Slaapt', 'Bedtextiel']",6.99,,,
fundoo,base,be,10351,Mon Nov  5 03:28:59 2018,['4009847084026'],['Thuis'],16.99,14.44,
fundoo,base,be,50286,Mon Nov  5 03:28:59 2018,['5425002303297'],['Thuis'],14.99,12.74,
fundoo,base,be,32514,Mon Nov  5 03:29:00 2018,['8712026003423'],"['Thuis', 'Verkleden', 'Accessoires', 'Maskers']",11.99,,,
fundoo,base,be,24715,Mon Nov  5 03:28:59 2018,['5060262720813'],"['Thuis', 'Buitenspeelgoed', 'Fietsjes', 'Fietsveiligheid', 'fietshelmen']",32.99,28.04,
fundoo,base,be,43019,Mon Nov  5 03:28:59 2018,['3700988801299'],"['Thuis', 'Speelfiguren', 'Speelfiguren Meisjes', 'barbie']",19.99,13.99,
fundoo,base,be,53535,Mon Nov  5 03:29:01 2018,['0778988042250'],"['Thuis', 'Speelgoedvoertuigen', 'Drones']",34.99,29.74,
fundoo,base,be,9727,Mon Nov  5 03:29:01 2018,['5414135101634'],['Thuis'],9.99,8.49,
fundoo,base,be,38529,Mon Nov  5 03:29:01 2018,['5053083071615'],"['Thuis', 'Speelfiguren', 'Speelfiguren Meisjes', 'barbie']",12.99,,,
fundoo,base,be,71233,Mon Nov  5 03:29:02 2018,['045496423902'],"['Thuis', 'Speelfiguren', 'Speelfiguren Jongens', 'pokemon']",99.99,,,
fundoo,base,be,52396,Mon Nov  5 03:29:03 2018,['6941057403144'],['Thuis'],39.99,,,
fundoo,base,be,15389,Mon Nov  5 03:29:02 2018,['5420023166876'],"['Thuis', 'Gitaren']",24.99,21.24,
fundoo,base,be,38588,Mon Nov  5 03:29:03 2018,['8718532336086'],['Thuis'],4.99,3.49,
fundoo,base,be,15276,Mon Nov  5 03:29:04 2018,['8714274020832'],['Thuis'],7.99,,,
fundoo,base,be,32295,Mon Nov  5 03:29:04 2018,['6942138915884'],"['Thuis', 'Buitenspeelgoed', 'Camping', 'tenten']",15.99,4.8,
fundoo,base,be,58381,Mon Nov  5 03:29:05 2018,['4046719743193'],['Thuis'],14.99,,,
fundoo,base,be,39885,Mon Nov  5 03:29:06 2018,['8712364289664'],['Thuis'],22.99,,,
fundoo,base,be,12311,Mon Nov  5 03:29:06 2018,['8410779585905'],"['Thuis', 'Speeltoestellen', 'Speelhuisjes', 'Kunststof speelhuisjes']",597.0,507.45,
fundoo,base,be,7751,Mon Nov  5 03:29:06 2018,['5414233147510'],['Thuis'],3.0,,,
fundoo,base,be,19423,Mon Nov  5 03:29:07 2018,['4891761240257'],"['Thuis', 'Speelgoedvoertuigen', ""Auto's & Moto's""]",12.99,,,
fundoo,base,be,47619,Mon Nov  5 03:29:07 2018,['8712026524805'],['Thuis'],1.99,,,
fundoo,base,be,51364,Mon Nov  5 03:29:08 2018,['8808993288564'],['Thuis'],49.99,,,
fundoo,base,be,8845,Mon Nov  5 03:29:08 2018,['8717418126858'],['Thuis'],16.99,,,
fundoo,base,be,61013,Mon Nov  5 03:29:08 2018,['4008789093400'],['Thuis'],79.99,50.99,
fundoo,base,be,62911,Mon Nov  5 03:29:09 2018,['6941057407463'],"['Thuis', 'Zwembaden', 'Waterspeelgoed', 'Opblaasbaar speelgoed']",39.99,,,
fundoo,base,be,42487,Mon Nov  5 03:29:08 2018,['5055114346419'],"['Thuis', 'Tekenborden']",14.99,8.92,
fundoo,base,be,38415,Mon Nov  5 03:29:09 2018,['8718532315050'],['Thuis'],3.49,2.44,
fundoo,base,be,63583,Mon Nov  5 03:29:09 2018,['5051083125222'],['Thuis'],9.99,,,
fundoo,base,be,39413,Mon Nov  5 03:29:10 2018,['8712364848588'],"['Thuis', 'Volwassen feest', 'Ballonnen', 'Helium Ballonnen']",6.99,,,
fundoo,base,be,8978,Mon Nov  5 03:29:10 2018,['4014481064464'],['Thuis'],1.7,,,
fundoo,base,be,68211,Mon Nov  5 03:29:10 2018,['0077511530630'],['Thuis'],3.29,,,
fundoo,base,be,48486,Mon Nov  5 03:29:11 2018,['5410574411730'],['Thuis'],14.99,,,
fundoo,base,be,22154,Mon Nov  5 03:29:11 2018,['8717524705336'],['Thuis'],19.99,,,
fundoo,base,be,32267,Mon Nov  5 03:29:12 2018,['8430306250762'],['Thuis'],8.99,6.29,
fundoo,base,be,33153,Mon Nov  5 03:29:13 2018,['8712364521290'],['Thuis'],3.5,,,
fundoo,base,be,37111,Mon Nov  5 03:29:13 2018,['8718469463534'],"['Thuis', 'Trampolines']",699.0,,,
fundoo,base,be,48909,Mon Nov  5 03:29:14 2018,['5702015866446'],"['Thuis', 'LEGO', 'LEGO City']",74.99,63.74,
fundoo,base,be,31546,Mon Nov  5 03:29:15 2018,['4009775472346'],"['Thuis', 'Kinderfeest', 'Thema', 'Ninja Turtles']",3.99,,,
fundoo,base,be,48833,Mon Nov  5 03:29:14 2018,['5010993451142'],['Thuis'],59.99,33.99,
fundoo,base,be,1521,Mon Nov  5 03:29:15 2018,['3760122949300'],['Thuis'],139.0,69.5,
fundoo,base,be,14531,Mon Nov  5 03:29:16 2018,['5390102520274'],['Thuis'],19.99,,,
fundoo,base,be,10163,Mon Nov  5 03:29:17 2018,['5420023127136'],['Thuis'],14.99,,,
fundoo,base,be,64158,Mon Nov  5 03:29:16 2018,['4008789094353'],['Thuis'],24.99,21.24,
fundoo,base,be,33861,Mon Nov  5 03:29:16 2018,['8718276061626'],"['Thuis', 'Baby & peuter', 'Baby Slaapt', 'Babyslaapzakken']",64.99,,,
fundoo,base,be,39729,Mon Nov  5 03:29:16 2018,['8712364324990'],['Thuis'],24.99,,,
fundoo,base,be,33503,Mon Nov  5 03:29:17 2018,['6942138930153'],"['Thuis', 'Zwembaden', 'Waterspeelgoed', 'Opblaasbaar speelgoed']",1.99,,,
fundoo,base,be,48118,Mon Nov  5 03:29:18 2018,['5702015866873'],"['Thuis', 'LEGO', 'LEGO Elves']",49.99,42.49,
fundoo,base,be,38183,Mon Nov  5 03:29:17 2018,['3307215977354'],['Thuis'],29.99,,,
fundoo,base,be,41935,Mon Nov  5 03:29:19 2018,['8711736007998'],"['Thuis', 'Baby & peuter', 'Baby eet en drink', 'Fopspenen']",5.49,,,
fundoo,base,be,35459,Mon Nov  5 03:29:19 2018,['0887961256390'],"['Thuis', 'Baby & peuter', 'Walkers & lopers']",34.99,29.74,
fundoo,base,be,61150,Mon Nov  5 03:29:19 2018,,,1.5,1.28,
fundoo,base,be,67513,Mon Nov  5 03:29:21 2018,['011543941309'],"['Thuis', 'Speelgoedvoertuigen', ""Auto's & Moto's""]",29.99,,,
fundoo,base,be,19418,Mon Nov  5 03:29:21 2018,['4891761124953'],"['Thuis', 'Speelgoedvoertuigen', ""Auto's & Moto's""]",12.99,,,
fundoo,base,be,40147,Mon Nov  5 03:29:22 2018,['8712364280494'],['Thuis'],21.99,,,
fundoo,base,be,23384,Mon Nov  5 03:29:23 2018,['3417762140597'],"['Thuis', 'Spelcomputers']",14.99,,,
fundoo,base,be,50566,Mon Nov  5 03:29:23 2018,['4008789090973'],['Thuis'],3.99,3.39,
fundoo,base,be,57372,Mon Nov  5 03:29:24 2018,['8710341130633'],"['Thuis', 'Baby & peuter', 'Waterspeelgoed']",10.99,9.34,
fundoo,base,be,27149,Mon Nov  5 03:29:24 2018,['5412276238509'],['Thuis'],0.99,,,
fundoo,base,be,52005,Mon Nov  5 03:29:24 2018,['8711808323254'],['Thuis'],24.99,,,
fundoo,base,be,24026,Mon Nov  5 03:29:25 2018,['5420007133184'],"['Thuis', 'Baby & peuter', 'Baby eet en drink', 'Kinderstoelen']",44.99,,,
